Ensembl Transcript ID,control 1,control 2,hht 1.1,hht 1.2,hht 2.1,hht 2.2,hht 3.1,hht 3.2
ENSG00000000003,1544.6102,1495.863899,1576.555865,1444.074674,1522.521973,1392.470732,1847.76992,1711.659274
ENSG00000000419,1228.148637,1184.055757,1201.955412,1028.589905,1028.236282,949.0223606,1285.065364,1213.770963
ENSG00000000457,205.3528012,192.5873821,214.6990608,247.7484588,170.8641893,194.9459025,195.3835263,200.9495164
ENSG00000000460,189.4801209,182.3975735,242.5470561,254.4964713,186.1199205,174.5944072,190.9176171,138.1527925
ENSG00000000938,25.79310546,13.24675115,3.593289721,18.31603392,19.32392617,33.20507131,15.6306821,26.91288166
ENSG00000000971,3047.554615,2870.469076,3733.42802,3394.250285,2411.422576,2162.61416,764.7869456,702.4262114
ENSG00000001036,1739.050534,1678.261473,1766.101898,1565.538899,1529.641314,1321.776064,1768.500032,1622.846764
ENSG00000001084,825.3793748,792.7671073,824.6599909,742.2813745,584.8030289,528.0677469,875.3181976,787.6503366
ENSG00000001167,630.9390413,743.8560261,480.6025001,457.9008479,469.8765206,343.8331577,510.2301229,484.4318699
ENSG00000001460,192.4562484,194.6253438,132.0533972,124.3562303,129.1651907,139.2470732,165.2386393,180.3163071
ENSG00000001461,716.2546978,784.6152605,538.0951357,482.0008925,531.9164941,508.7873829,607.3636473,592.0833965
ENSG00000001497,803.5544394,841.6781885,641.4022151,586.1130853,515.6437141,509.8585143,635.2755797,632.452719
ENSG00000001561,103.1724218,119.2207604,78.15405142,62.66011603,146.4550194,116.7533152,256.7897774,238.6275507
ENSG00000001617,3220.170013,3376.902563,1776.881767,1669.651092,1556.084581,1467.449925,713.4289902,738.3100536
ENSG00000001629,2412.647403,2492.427178,2376.96115,2258.656182,2078.847636,1924.823004,2538.869364,2145.853764
ENSG00000001630,270.8276074,249.6503101,325.1927197,358.608664,228.8359678,189.5902458,229.9943223,226.965302
ENSG00000001631,833.3157149,898.7411165,943.2385517,902.3056708,841.0993128,726.2270434,852.9886518,893.5076711
ENSG00000002016,280.7480325,283.2766785,146.4265561,130.140241,166.7959943,184.2345892,161.8892075,158.7860018
ENSG00000002079,23.80902043,40.75923431,16.16980374,48.20008925,38.64785234,77.12145594,45.77556901,63.69381993
ENSG00000002330,936.4881368,875.3045568,1074.393626,854.1055816,822.7924354,730.5115687,886.4829706,807.3864498
ENSG00000002549,4388.796099,4143.176168,6162.491871,5380.093962,5205.255481,4530.885536,4479.306899,3616.194199
ENSG00000002586,10501.76209,10135.80259,8357.093568,7466.193825,8552.362904,7542.906843,10027.08257,9203.308432
ENSG00000002587,91.26791164,120.2397412,47.6110888,54.94810175,70.17636346,62.12561728,48.00852359,79.84154893
ENSG00000002726,7.936340142,25.47452144,11.67819159,12.53202321,14.23868244,31.06280864,13.39772751,24.22159349
ENSG00000002746,22.81697791,41.77821517,15.27148131,63.62411781,25.42621865,66.41014261,33.49431879,85.22412526
ENSG00000002822,755.9363985,701.0588301,617.1475095,597.6811067,539.0358353,479.8668369,689.982967,612.7166058
ENSG00000002834,6180.424886,5765.393693,6566.736965,6085.743269,5489.012081,5003.254454,6415.278525,6104.738657
ENSG00000002919,473.204281,470.7691563,458.1444394,422.2327819,394.6149134,354.544471,443.2414853,374.9861511
ENSG00000003056,1609.092964,1569.230521,1616.980374,1478.778738,1284.532566,1206.09388,2139.170493,2052.555775
ENSG00000003096,509.9098541,548.2117015,328.7860094,321.9765962,416.9899858,297.7745104,302.5653464,246.7014152
ENSG00000003137,52.57825344,65.2147749,26.9496729,46.27208568,25.42621865,43.91638463,12.28125022,40.36932249
ENSG00000003147,1463.262714,1400.079699,1209.141991,1109.566055,1068.918232,973.6583812,1097.497179,998.4679096
ENSG00000003249,998.9868154,962.9369106,377.2954207,343.1846355,382.4103284,339.5486324,754.73865,774.1938958
ENSG00000003393,2173.565156,2207.112538,2137.109061,2022.475745,1745.255648,1677.391667,1730.539804,1494.562028
ENSG00000003400,1821.390063,1702.717013,1821.797888,1636.875031,1487.942315,1373.190368,1434.673321,1146.488759
ENSG00000003402,7262.743273,7100.258617,7214.427437,6663.180338,6656.584041,6066.887867,6323.727387,5854.448857
ENSG00000003436,13114.80209,11659.17897,14328.24276,12725.78756,10798.00653,9959.379129,19596.40944,19341.39095
ENSG00000003509,515.8621092,489.1108117,450.9578599,348.0046444,409.8706446,350.2599457,397.4659163,388.442592
ENSG00000003756,3126.918016,3067.132382,2907.869706,2743.54908,2349.382603,2248.304667,2484.161977,2375.510355
ENSG00000003987,68.45093373,88.65133462,123.0701729,119.5362213,78.31275343,104.9708706,122.8125022,105.8573345
ENSG00000003989,3214.217758,3460.458993,1202.853734,1131.738096,1639.482578,1388.186207,859.6875155,723.0594206
ENSG00000004059,1671.591642,1676.223511,1982.597603,1657.119069,1518.453778,1343.198691,1285.065364,1181.475505
ENSG00000004139,81.34748646,103.9360475,185.952743,181.2323356,164.7618968,160.6696999,31.2613642,53.82576332
ENSG00000004142,2436.456424,2393.586035,2143.397318,1931.859577,1762.545477,1452.454087,1712.676167,1581.580346
ENSG00000004399,12489.8153,13124.47345,10290.28344,8874.600433,9147.33642,7256.914778,6215.42909,5489.330763
ENSG00000004455,2823.353006,2572.926666,2456.013524,2230.700131,2042.233882,1790.931588,2421.639248,2162.001493
ENSG00000004478,3085.25223,2947.911621,2039.191916,1832.567393,1521.504924,1488.872552,1834.372192,1718.836042
ENSG00000004487,3794.562631,3589.869562,3281.571837,3033.713618,2392.09865,2222.597515,2538.869364,2296.565902
ENSG00000004534,1746.986874,1756.722999,1700.52436,1637.839033,1282.498468,1328.202852,1232.590931,1185.063889
ENSG00000004660,298.6047979,280.2197359,99.71378975,124.3562303,81.36389967,138.1759419,151.8409118,170.4482505
ENSG00000004700,2133.883456,2029.809869,2309.586968,2044.647786,1944.597202,1629.190757,2719.738685,2376.407451
ENSG00000004766,890.854181,877.3425185,1065.410402,967.8577922,831.9458741,774.4279534,1172.301158,1000.262102
ENSG00000004777,11.90451021,19.3606363,19.76309346,34.70406426,15.25573119,28.92054598,30.14488691,43.95770671
ENSG00000004779,1632.901984,1657.881856,1424.739374,1296.582401,1088.242158,1028.286079,1475.982981,1460.472378
ENSG00000004799,366.0636891,350.5294151,538.9934581,480.072889,286.8077463,224.9375798,787.1164915,744.589726
ENSG00000004864,993.0345603,919.1207337,1208.243669,1094.142026,952.9746748,880.4699553,746.9233089,773.2967997
ENSG00000004866,623.0027012,578.7811272,481.5008226,461.756855,461.7401306,498.0760696,478.9687587,443.1654514
ENSG00000004897,3423.538729,3310.668807,4027.179454,3616.934698,3262.692377,2887.770072,3883.108025,3334.506038
ENSG00000004961,514.8700667,540.0598546,499.4672712,472.3608747,493.2686417,418.812351,618.5284203,504.1679831
ENSG00000004975,544.6313423,577.7621463,530.9085562,514.7769532,398.6831084,382.3938857,497.9488726,452.1364119
ENSG00000005007,1773.772022,1971.72796,1631.353533,1592.530949,1450.311512,1353.910004,1315.210251,1304.377665
ENSG00000005020,1536.67386,1475.484282,1486.723622,1504.806786,1220.458495,1124.687899,1960.534126,1831.870145
ENSG00000005022,7301.432931,7494.604209,4956.94317,4239.679851,4363.13912,3599.001277,4242.613713,3947.222644
ENSG00000005059,1426.557141,1399.060718,1756.220351,1567.466903,1360.811222,1202.880486,1312.977296,1194.03485
ENSG00000005073,253.9628846,241.4984633,25.15302804,53.02009818,141.3697757,121.0378406,291.4005734,274.5113929
ENSG00000005075,674.5889121,669.4704235,593.7911263,557.1930318,523.7801041,450.946291,683.2841033,650.3946401
ENSG00000005100,654.7480617,808.0518202,533.6035235,415.4847694,384.4444259,419.8834823,511.3466001,429.7090105
ENSG00000005102,22.81697791,26.4935023,100.6121122,91.58016958,195.2733592,161.7408312,7.81534105,13.45644083
ENSG00000005108,1615.045219,1402.11766,3383.082272,2954.665471,2351.4167,2097.275149,1237.056841,1208.388387
ENSG00000005156,774.7852064,764.2356433,590.1978366,519.5969621,510.5584704,435.9504523,455.5227355,470.078333
ENSG00000005175,592.2493831,610.3695338,689.0133039,581.2930764,518.6948604,532.3522722,711.1960356,611.8195098
ENSG00000005187,16.8647228,23.43655973,7.186579441,30.84805712,17.28982868,37.48959664,30.14488691,37.67803433
ENSG00000005189,114.0848895,99.86012406,93.42553274,84.83215709,99.67077709,88.9039006,88.20170614,101.3718543
ENSG00000005194,1661.671217,1465.294473,1448.095757,1293.690396,1301.822395,1180.386728,1735.005713,1559.152944
ENSG00000005206,436.4987078,405.5543814,335.9725889,319.0845909,274.6031614,295.6322478,298.0994372,309.4981391
ENSG00000005238,1318.424506,1293.086708,1031.27415,936.0457333,1096.378548,1025.072685,1314.093774,1325.90797
ENSG00000005243,260.9071822,226.2137504,231.767187,204.3683784,222.7336753,183.1634579,343.8750062,297.8358904
ENSG00000005249,2594.191184,2531.148451,2830.613977,2533.396691,3046.060994,2686.397382,1251.571045,1150.077143
ENSG00000005302,1186.482851,1232.966838,1346.585323,1243.562303,1109.600182,1068.98907,916.6278575,852.2412526
ENSG00000005339,957.3210297,1036.303532,894.7291404,828.0775334,762.7865594,661.9591635,543.7244416,547.2285938
ENSG00000005379,31.74536057,47.89210031,10.77986916,58.80410889,25.42621865,66.41014261,31.2613642,76.25316471
ENSG00000005381,16.8647228,17.32267458,8.084901871,14.46002678,10.17048746,27.84941464,3.349431879,30.50126588
ENSG00000005436,924.5836266,839.6402268,817.4734115,680.5852603,640.7407099,611.6159908,705.6136491,605.5398374
ENSG00000005448,457.3316007,432.0478837,371.0071637,316.1925855,333.5919886,300.9879044,346.1079608,256.5694718
ENSG00000005469,524.7904919,422.877056,366.5155515,308.4805712,442.4162044,292.4188538,379.6022796,331.9255405
ENSG00000005471,19.84085036,23.43655973,37.72954207,67.48012495,38.64785234,67.48127395,31.2613642,54.72285938
ENSG00000005483,1584.291901,1578.401349,1484.926977,1321.646447,1138.077547,962.9470679,1209.144908,1105.22234
ENSG00000005486,591.2573406,469.7501754,566.8414534,495.4969175,466.8253743,442.3772403,480.0852359,496.9912147
ENSG00000005513,258.9230971,189.5304395,15.27148131,24.10004463,85.43209465,117.8244466,29.02840962,28.70707377
ENSG00000005700,2244.000175,2125.594069,2260.179234,2042.719783,1844.926425,1742.730678,2133.588107,1856.091739
ENSG00000005801,601.1777658,622.5973041,544.3833927,545.6250103,456.6548869,430.5947957,635.2755797,620.7904703
ENSG00000005810,4969.140972,4694.444812,5603.735319,4701.436706,4573.66821,4132.424681,5378.07112,4655.031431
ENSG00000005812,1086.286557,992.4873554,1835.272725,1525.050824,1293.686005,1168.604284,1683.647758,1437.147881
ENSG00000005844,15.87268028,17.32267458,14.37315888,33.74006248,18.30687742,43.91638463,20.09659127,52.03157121
ENSG00000005882,195.432376,219.0808844,268.5984066,267.9924962,189.1710667,163.8830939,179.7528442,234.1420705
ENSG00000005884,3052.514827,3023.316205,3105.500641,2885.257343,2007.654224,1705.241081,4726.048381,4622.735973
ENSG00000005889,3260.843756,3224.055434,3947.228758,3440.522371,3212.856988,2786.012596,1941.554012,1782.529862
ENSG00000005893,6340.143731,6056.822218,6560.448708,6221.667521,5191.016799,4785.814794,6982.44899,6514.711554
ENSG00000005961,17.85676532,23.43655973,6.288257011,30.84805712,15.25573119,50.34317263,13.39772751,61.00253176
ENSG00000006007,2275.745536,1973.765921,1655.608239,1526.978828,1511.334436,1361.407924,1599.911961,1541.211023
ENSG00000006015,655.7401043,575.7241846,611.7575749,453.080839,590.9053213,474.5111803,615.1789884,526.5953845
ENSG00000006016,61.5066361,88.65133462,44.01779908,50.12809282,37.6308036,47.12977863,45.77556901,54.72285938
ENSG00000006025,327.3740309,391.2886494,212.0040935,196.6563642,181.0346768,211.0128725,248.9744363,244.9072231
ENSG00000006042,1351.161909,1400.079699,1583.742444,1400.694594,1446.243317,1328.202852,1114.244338,1055.882057
ENSG00000006062,169.6392705,166.0938798,140.1382991,141.7082624,84.4150459,114.6110526,129.511366,111.2399109
ENSG00000006071,17.85676532,30.56942573,11.67819159,42.41607854,30.51146237,89.97503193,20.09659127,70.87058837
ENSG00000006118,2060.472309,1969.689998,1831.679435,1601.206965,1640.499627,1391.399601,1825.440374,1569.918097
ENSG00000006125,6311.374498,6985.11378,5944.19952,5456.250103,5414.767523,4625.145094,5554.474532,5167.273279
ENSG00000006194,1654.72692,1721.058669,1344.788678,1184.758194,1152.316229,1038.997393,808.3295601,714.0884601
ENSG00000006210,24.80106294,29.55044487,181.4611309,151.3482803,139.3356782,157.4563059,470.0369403,444.9596435
ENSG00000006282,1272.79055,1165.714101,1818.204599,1626.271011,1656.772407,1471.734451,1502.778436,1461.369474
ENSG00000006283,12.89655273,28.53146402,9.881546732,41.45207676,16.27277993,55.69882929,34.61079608,83.42993315
ENSG00000006327,3383.857028,3372.826639,2665.32265,2752.225096,2342.263262,2293.292183,2675.079594,2542.370221
ENSG00000006432,22.81697791,38.72127259,17.06812617,45.3080839,29.49441363,88.9039006,41.30965984,68.17930021
ENSG00000006451,5887.772343,5953.905152,7315.039549,6451.099946,7288.171313,5852.661601,6861.869442,5893.921084
ENSG00000006453,114.0848895,149.7901861,129.3584299,101.2201874,107.8071671,115.6821839,45.77556901,69.97349232
ENSG00000006459,1484.095607,1563.116636,1926.00329,1942.463597,2151.058097,2184.036787,1505.011391,1516.092334
ENSG00000006468,254.9549271,274.1058507,190.4443552,224.6124159,166.7959943,187.4479832,185.3352306,200.9495164
ENSG00000006530,1124.976215,1177.941872,998.0362199,899.4136655,803.4685092,760.5032461,1040.556837,1008.335966
ENSG00000006534,56.54642351,81.51846862,24.25470561,35.66806605,21.35802366,73.90806194,29.02840962,71.76768443
ENSG00000006576,656.7321468,677.6222704,689.0133039,613.1051353,505.4732267,470.226655,586.1505788,561.5821307
ENSG00000006607,1169.618128,1174.884929,927.0687479,926.4057154,613.2803937,636.2520115,1096.380702,985.0114688
ENSG00000006625,712.2865278,766.273605,781.5405142,711.4333174,593.9564676,525.9254842,800.514219,711.3971719
ENSG00000006634,321.4217758,309.7701808,413.2283179,354.7526569,340.7113299,339.5486324,262.3721638,256.5694718
ENSG00000006638,18.84880784,22.41757887,17.06812617,22.17204106,19.32392617,26.77828331,54.70738735,40.36932249
ENSG00000006652,938.4722218,991.4683746,1127.39465,964.9657868,965.1792598,949.0223606,1080.75002,980.5259885
ENSG00000006695,389.8727095,333.2067405,283.8698879,266.0644927,221.7166266,209.9417412,203.1988673,223.3769178
ENSG00000006704,489.0769613,524.7751417,392.566902,361.5006694,366.1375485,302.0590358,311.4971647,322.9545799
ENSG00000006712,951.3687745,1015.923915,841.7281171,915.8016958,741.4285357,636.2520115,916.6278575,781.3706642
ENSG00000006715,2773.75088,2563.755838,3107.297286,2641.364891,2943.33907,2538.581258,4013.735868,3468.17335
ENSG00000006740,37.69761568,58.08190889,10.77986916,55.91210353,30.51146237,85.6905066,40.19318254,85.22412526
ENSG00000006744,2368.00549,2590.24934,1889.172071,1724.599193,1521.504924,1412.822228,1954.95174,1825.590473
ENSG00000006756,1337.273314,1251.308493,1431.027631,1233.922285,1393.356782,1214.662931,803.8636509,731.1332851
ENSG00000006757,327.3740309,361.7382045,132.0533972,132.0682446,253.2451377,214.2262665,163.0056848,163.2714821
ENSG00000006788,16.8647228,22.41757887,8.084901871,53.02009818,21.35802366,59.98335462,33.49431879,64.59091599
ENSG00000006831,1648.774665,1801.558156,1408.569571,1325.502454,1229.611934,1093.62509,1038.323882,940.156666
ENSG00000006837,19.84085036,17.32267458,23.35638318,30.84805712,30.51146237,28.92054598,31.2613642,34.0896501
ENSG00000007047,715.2626553,725.5143707,529.1119114,476.2168818,450.5525944,402.745381,495.715918,485.328966
ENSG00000007062,17.85676532,18.34165544,8.983224302,52.05609639,21.35802366,61.05448595,36.84375067,66.3851081
ENSG00000007080,746.0159734,935.4244274,525.5186216,484.8928979,471.9106181,385.6072797,502.4147818,451.2393158
ENSG00000007129,27.7771905,27.51248316,27.84799534,33.74006248,64.07407099,81.40598127,123.9289795,130.078928
ENSG00000007168,4533.634306,4383.65565,4592.224263,4216.543808,4287.877512,3969.612718,4579.789855,4135.612815
ENSG00000007171,14.88063777,24.45554059,7.186579441,45.3080839,21.35802366,50.34317263,26.79545503,56.51705149
ENSG00000007174,45.63395582,72.3476409,21.55973832,72.30013388,54.92063227,149.9583865,74.80397862,148.0208491
ENSG00000007202,6362.960709,6269.789218,5550.734296,4949.185164,4106.842836,3822.867726,5839.176242,5464.212073
ENSG00000007237,11.90451021,35.66433002,10.77986916,37.59606962,21.35802366,78.19258727,54.70738735,77.15026076
ENSG00000007255,321.4217758,325.0548936,278.4799534,221.7204106,214.5972854,212.0840038,216.5965948,214.4059572
ENSG00000007312,22.81697791,52.9870046,22.45806075,20.24403749,72.21046095,73.90806194,20.09659127,32.29545799
ENSG00000007314,6.944297624,32.60738745,7.186579441,39.52407319,24.4091699,63.19674862,30.14488691,43.95770671
ENSG00000007341,355.1512214,294.4854679,321.59943,326.7966051,276.6372589,226.0087112,368.4375067,279.8939693
ENSG00000007372,31.74536057,46.87311946,41.32283179,63.62411781,32.54555987,97.47295126,64.75568299,95.09218187
ENSG00000007376,806.530567,745.8939879,672.8435002,630.4571674,513.6096166,494.8626756,595.0823971,598.3630689
ENSG00000007384,904.7427762,1019.999839,839.9314722,833.8615441,720.070512,807.6330247,846.289788,845.0644842
ENSG00000007392,1026.764006,1111.708116,1021.392603,1072.933987,1039.423818,909.3905013,890.9488797,882.7425185
ENSG00000007402,10.9124677,24.45554059,7.186579441,32.77606069,11.1875362,47.12977863,26.79545503,57.41414754
ENSG00000007516,32.73740309,30.56942573,17.06812617,42.41607854,13.2216337,28.92054598,25.67897774,47.54609093
ENSG00000007520,1198.387361,1211.56824,1139.072841,966.8937904,868.5596289,757.2898521,1153.321044,950.0247226
ENSG00000007541,452.3713881,428.9909411,450.9578599,412.592764,319.3533062,307.4146924,305.9147783,322.0574839
ENSG00000007545,331.3422009,338.3016448,353.9390375,284.3805266,262.3985764,265.6405705,257.9062547,310.3952352
ENSG00000007866,42.65782826,46.87311946,33.23792992,38.5600714,18.30687742,36.4184653,22.32954586,42.1635146
ENSG00000007908,1724.169896,1723.09663,2923.141188,3087.697718,2613.815277,2910.26383,2042.036969,1655.142222
ENSG00000007923,816.4509921,863.0767865,751.895874,695.045287,599.0417113,580.5531822,800.514219,754.4577826
ENSG00000007944,806.530567,856.9629014,846.2197292,775.0574352,598.0246625,525.9254842,314.8465966,369.6035748
ENSG00000007952,17.85676532,14.26573201,17.9664486,20.24403749,9.153438712,28.92054598,24.56250044,13.45644083
ENSG00000007968,27.7771905,34.64534916,36.83121964,44.34408211,20.34097492,58.91222329,39.07670525,50.2373791
ENSG00000008018,3759.841142,3312.706768,3704.681702,2979.729518,3130.47604,2644.62326,4067.326778,3375.772456
ENSG00000008083,553.5597249,499.3006203,595.5877712,535.0209907,461.7401306,473.440049,506.880691,601.9514532
ENSG00000008086,210.3130138,203.7961715,380.8887104,348.0046444,175.949433,231.3643678,459.9886447,446.7538356
ENSG00000008128,144.8382076,197.6822864,150.9181683,139.7802588,126.1140445,129.6068912,114.9971612,128.2847359
ENSG00000008130,1813.453722,1828.051659,1495.706846,1459.498703,1076.037573,973.6583812,1458.119345,1387.807598
ENSG00000008226,23.80902043,37.70229174,13.47483645,39.52407319,31.52851112,54.62769796,42.42613713,80.73864498
ENSG00000008256,390.864752,399.4404962,441.0763132,442.4768193,315.2851112,290.2765911,559.3551237,542.7431135
ENSG00000008277,30.75331805,51.96802374,138.3416542,150.3842785,58.98882726,70.69466794,71.45454675,83.42993315
ENSG00000008282,1594.212326,1620.179564,1903.54523,1749.66324,1674.062236,1441.742774,1781.897759,1692.820256
ENSG00000008283,1046.604856,946.6332168,1031.27415,939.9017404,812.6219479,874.0431673,489.0170543,468.2841409
ENSG00000008294,4404.668779,4549.74953,4355.067141,4244.49986,4483.150872,3993.177607,4511.684741,4094.346397
ENSG00000008300,72.4191038,66.23375575,44.01779908,73.26413566,63.05702224,118.8955779,66.98863757,87.01831737
ENSG00000008311,873.9894582,933.3864657,927.9670704,856.9975869,684.4738059,639.4654055,541.4914871,531.0808648
ENSG00000008323,43.64987078,39.74025345,17.06812617,33.74006248,27.46031614,39.6318593,39.07670525,47.54609093
ENSG00000008324,372.0159442,363.7761662,390.7702571,298.8405534,321.3874037,298.8456418,540.3750098,496.9912147
ENSG00000008382,187.4960359,172.207765,169.7829393,146.5282713,128.148142,118.8955779,113.8806839,105.8573345
ENSG00000008394,1606.116836,1566.173578,1042.054019,1017.021883,890.9347013,834.411308,1837.721624,1737.675059
ENSG00000008405,1046.604856,1070.948881,982.7647386,1100.890039,1128.924108,951.1646232,710.0795583,681.7930021
ENSG00000008441,463.2838558,398.4215154,269.496729,287.2725319,302.0634775,285.9920658,200.9659127,212.6117651
ENSG00000008513,4025.708537,3874.165221,3101.009029,2759.937111,3287.101547,3083.787106,7164.434789,6438.458389
ENSG00000008516,13.88859525,35.66433002,6.288257011,16.38803035,20.34097492,25.70715198,17.86363669,32.29545799
ENSG00000008517,4481.056053,4423.395903,5000.960969,4557.80044,3469.153272,3296.942241,4908.03418,4534.82056
ENSG00000008710,1147.793193,1007.772068,1035.765762,923.5137101,846.1845565,819.4154693,655.3721709,725.7507088
ENSG00000008735,13.88859525,13.24675115,11.67819159,21.20803927,17.28982868,23.56488931,15.6306821,30.50126588
ENSG00000008838,1344.217612,1418.421354,1183.090641,1130.774094,1008.912356,905.1059759,984.7329723,1067.544306
ENSG00000008853,452.3713881,435.1048263,403.3467711,412.592764,397.6660596,359.9001277,326.0113695,348.9703655
ENSG00000008869,1697.384748,1604.894851,1784.068346,1614.70299,1393.356782,1275.717417,1850.002874,1694.614449
ENSG00000008952,2515.819825,2447.59202,2957.27744,2880.437334,2658.565422,2430.396993,2970.946076,2890.44349
ENSG00000008988,23310.02304,22343.19327,22053.81566,19252.07965,18692.3389,14973.3449,21380.54016,18420.9704
ENSG00000009307,22793.16889,21937.63889,22122.98649,19479.58407,17245.07853,15626.73501,21927.61403,19766.61448
ENSG00000009335,4579.268262,4490.64864,4088.26538,3783.707006,3274.896962,3110.56539,3950.096662,3364.110208
ENSG00000009413,2601.135482,2441.478135,2919.547898,2742.585078,2569.065132,2196.890363,1883.497193,1790.603727
ENSG00000009694,7.936340142,28.53146402,5.389934581,44.34408211,17.28982868,42.8452533,14.51420481,26.01578561
ENSG00000009724,38.68965819,57.06292803,40.42450936,46.27208568,36.61375485,54.62769796,41.30965984,45.75189882
ENSG00000009780,254.9549271,231.3086547,257.8185375,252.5684677,250.1939915,228.1509738,242.2755726,251.1868955
ENSG00000009830,386.8965819,425.9339985,397.9568366,413.5567658,268.5008689,283.8498031,462.2215993,437.782875
ENSG00000009844,1368.026632,1299.200594,1397.789701,1289.834388,1185.878838,1003.650059,1324.142069,1240.683845
ENSG00000009954,2903.70845,2909.190349,3025.549945,2885.257343,2883.333194,2610.347057,2691.826753,2536.090549
ENSG00000010017,1290.647316,1197.302508,1334.907131,1172.226171,1274.362079,1131.114687,1093.03127,1002.056294
ENSG00000010030,76.38727387,51.96802374,26.9496729,37.59606962,36.61375485,65.33901128,33.49431879,30.50126588
ENSG00000010072,819.4271197,789.7101647,846.2197292,798.193478,649.8941486,644.8210622,578.3352377,597.4659729
ENSG00000010165,498.0053439,533.9459695,422.2115422,374.0326926,339.6942811,311.6992178,534.7926233,485.328966
ENSG00000010219,651.7719342,605.2746295,231.767187,239.0724427,282.7395513,234.5777618,141.7926162,148.9179452
ENSG00000010244,5690.355882,5461.737397,5504.02153,4898.09307,4637.742281,4191.336904,4555.227355,4346.430388
ENSG00000010256,3694.366336,3655.084337,2782.104566,2436.032511,2126.648928,2000.873329,2782.261414,2405.114524
ENSG00000010270,1774.764064,1744.495228,1919.715033,1767.979274,1710.67599,1696.672031,2145.869357,1878.51914
ENSG00000010278,14369.73587,14702.8748,10374.72575,9747.986051,8662.204168,7668.229209,11424.91214,10243.93986
ENSG00000010292,1096.206982,1263.536264,787.8287713,830.0055369,747.5308282,726.2270434,899.8806981,882.7425185
ENSG00000010295,415.6658149,459.5603668,376.3970982,409.7007587,360.035256,351.3310771,480.0852359,519.4186161
ENSG00000010318,68.45093373,71.32866004,59.28928039,47.23608747,79.32980217,57.84109195,79.2698878,93.29798976
ENSG00000010319,310.5093081,318.9410085,188.6477103,184.1243409,339.6942811,392.0340677,398.5823936,431.5032026
ENSG00000010322,3222.154098,3292.327151,2617.711562,2481.340595,2364.638334,2010.513511,2107.909129,2174.560838
ENSG00000010327,6657.597337,7136.941928,6661.06082,6547.500124,5348.659354,4516.960829,5810.147832,5939.672983
ENSG00000010361,200.3925886,179.340631,157.2064253,146.5282713,129.1651907,161.7408312,98.25000177,116.6224872
ENSG00000010379,10.9124677,10.18980858,8.983224302,32.77606069,25.42621865,44.98751596,24.56250044,48.44318699
ENSG00000010404,829.3475449,819.2606096,744.7092946,708.541312,634.6384174,562.3439495,931.1420623,977.8347004
ENSG00000010438,62.49867862,63.17681318,74.5607617,74.22813745,297.9952825,285.9920658,455.5227355,350.7645576
ENSG00000010539,260.9071822,291.4285253,327.887687,320.0485926,293.9270875,256.0003885,236.6931861,235.9362626
ENSG00000010626,77.37931639,111.0689135,72.76411684,80.01214816,70.17636346,54.62769796,68.10511487,103.1660464
ENSG00000010671,14.88063777,15.28471287,8.983224302,26.99204998,21.35802366,48.20090996,11.16477293,15.25063294
ENSG00000010704,173.6074406,201.7582098,185.0544206,210.1523891,170.8641893,168.1676192,171.9375031,165.9627702
ENSG00000010803,791.6499292,761.1787007,680.0300796,628.5291639,511.5755192,491.6492816,483.4346678,441.3712592
ENSG00000010810,2728.116924,2381.358265,2217.059758,2050.431797,2379.894065,2270.798425,2509.840954,2268.755924
ENSG00000010818,740.0637183,839.6402268,865.0845002,919.6577029,838.0481666,774.4279534,1122.059679,1047.808193
ENSG00000011007,1804.52534,1743.476248,1650.218304,1531.798836,1394.373831,1305.709094,1755.102304,1726.012811
ENSG00000011009,2464.233614,2255.004638,2225.14466,2041.755781,1794.073988,1584.203241,2439.502885,2269.65302
ENSG00000011021,327.3740309,365.8141279,314.4128506,324.8686016,252.228089,266.7117018,227.7613678,235.9362626
ENSG00000011028,445.4270905,370.9090322,295.5480795,349.932648,223.7507241,217.4396605,1145.505703,1118.678781
ENSG00000011052,46.62599834,42.79719602,66.47585983,71.33613209,37.6308036,31.06280864,78.1534105,80.73864498
ENSG00000011105,2058.488224,1982.936749,1811.916342,1616.630994,1436.072829,1208.236143,2515.423341,2294.77171
ENSG00000011114,1903.729592,1858.621085,2005.055664,1802.683338,1761.528428,1439.600511,1661.318212,1614.7729
ENSG00000011132,439.4748354,419.8201134,303.6329814,345.1126391,307.1487212,279.5652778,320.4289831,305.0126588
ENSG00000011143,271.8196499,260.8590996,193.1393225,150.3842785,179.0005793,160.6696999,232.2272769,202.7437085
ENSG00000011198,1173.586299,1088.271556,1051.037243,1030.517908,1111.634279,1014.361372,626.3437613,549.9198819
ENSG00000011201,18.84880784,21.39859801,8.983224302,15.42402856,7.119341221,10.71131332,8.931818343,14.35353689
ENSG00000011243,1232.116807,1331.807981,794.1170283,790.4814637,751.5990232,725.1559121,769.2528548,765.2229352
ENSG00000011258,475.188366,472.807118,490.4840469,445.3688247,455.6378381,378.1093604,365.0880748,308.601043
ENSG00000011260,1028.748091,968.0318148,899.2207526,876.2776226,843.1334103,769.0722967,931.1420623,838.7848118
ENSG00000011275,1958.29193,1997.202481,1566.674318,1469.13872,1291.651907,1226.445376,1568.650597,1445.221745
ENSG00000011295,1472.191096,1439.819952,1499.300136,1326.466456,1079.088719,932.9553906,1206.911954,1044.219808
